,pubmed_id,ref_type,review_doi,pmc
4624,10833912,excluded,10.1002/14651858.CD010339.pub2,
4625,7239132,excluded,10.1002/14651858.CD010339.pub2,
4626,4433176,excluded,10.1002/14651858.CD010339.pub2,
4627,9854199,excluded,10.1002/14651858.CD010339.pub2,
4628,19094622,excluded,10.1002/14651858.CD010339.pub2,
4629,5142264,excluded,10.1002/14651858.CD010339.pub2,
4630,15842578,excluded,10.1002/14651858.CD010339.pub2,
4631,12071449,excluded,10.1002/14651858.CD010339.pub2,
4632,9169700,excluded,10.1002/14651858.CD010339.pub2,
4633,2876528,excluded,10.1002/14651858.CD010339.pub2,
4634,16738972,excluded,10.1002/14651858.CD010339.pub2,
4635,9410677,excluded,10.1002/14651858.CD010339.pub2,
4636,3514357,excluded,10.1002/14651858.CD010339.pub2,
4637,9291406,excluded,10.1002/14651858.CD010339.pub2,
4638,79028,excluded,10.1002/14651858.CD010339.pub2,
4639,12779073,excluded,10.1002/14651858.CD010339.pub2,
4640,8095802,excluded,10.1002/14651858.CD010339.pub2,
4641,7919126,excluded,10.1002/14651858.CD010339.pub2,
4642,10917115,excluded,10.1002/14651858.CD010339.pub2,3015375.0
4643,3695194,excluded,10.1002/14651858.CD010339.pub2,
4644,21739880,excluded,10.1002/14651858.CD010339.pub2,
4645,10867455,excluded,10.1002/14651858.CD010339.pub2,
4646,6782113,excluded,10.1002/14651858.CD010339.pub2,
4647,7763171,excluded,10.1002/14651858.CD010339.pub2,
4648,20083751,excluded,10.1002/14651858.CD010339.pub2,
4649,12496546,excluded,10.1002/14651858.CD010339.pub2,
4650,759175,excluded,10.1002/14651858.CD010339.pub2,
4651,5777223,excluded,10.1002/14651858.CD010339.pub2,
4652,22929714,excluded,10.1002/14651858.CD010339.pub2,
4653,8056239,excluded,10.1002/14651858.CD010339.pub2,
4654,6812296,excluded,10.1002/14651858.CD010339.pub2,
4655,10711471,excluded,10.1002/14651858.CD010339.pub2,
4656,7080518,excluded,10.1002/14651858.CD010339.pub2,
4657,11178754,excluded,10.1002/14651858.CD010339.pub2,
4658,10866083,excluded,10.1002/14651858.CD010339.pub2,
4659,9926804,excluded,10.1002/14651858.CD010339.pub2,
4660,9270915,excluded,10.1002/14651858.CD010339.pub2,
4661,18398646,excluded,10.1002/14651858.CD010339.pub2,
4662,20511450,included,10.1002/14651858.CD011975,
4663,10085510,included,10.1002/14651858.CD011975,
4664,7544611,included,10.1002/14651858.CD011975,
4665,9746387,included,10.1002/14651858.CD011975,
4666,7684253,included,10.1002/14651858.CD011975,
4667,7533285,included,10.1002/14651858.CD011975,
4668,19133038,included,10.1002/14651858.CD011975,
4669,7526305,included,10.1002/14651858.CD011975,
4670,8843997,included,10.1002/14651858.CD011975,
4671,10521813,included,10.1002/14651858.CD011975,
4672,15032969,included,10.1002/14651858.CD011975,
4673,15952984,included,10.1002/14651858.CD011975,
4674,17154235,included,10.1002/14651858.CD011975,
4675,19844941,included,10.1002/14651858.CD011975,
4676,20013872,included,10.1002/14651858.CD011975,
4677,20301202,included,10.1002/14651858.CD011975,
4678,12118646,included,10.1002/14651858.CD011975,
4679,10360515,included,10.1002/14651858.CD011975,
4680,8521600,included,10.1002/14651858.CD011975,
4681,9209792,included,10.1002/14651858.CD011975,
4682,16240322,included,10.1002/14651858.CD011975,
4683,9521983,included,10.1002/14651858.CD011975,
4684,19248005,included,10.1002/14651858.CD011975,
4685,19526452,included,10.1002/14651858.CD011975,
4686,19031473,included,10.1002/14651858.CD011975,
4687,18461550,included,10.1002/14651858.CD011975,
4688,18432600,included,10.1002/14651858.CD011975,
4689,18544579,included,10.1002/14651858.CD011975,
4690,9826903,included,10.1002/14651858.CD011975,
4691,17315110,included,10.1002/14651858.CD011975,
4693,10908764,included,10.1002/14651858.CD011975,
4694,1724801,included,10.1002/14651858.CD011975,
4695,14691998,included,10.1002/14651858.CD011975,
4696,8415420,included,10.1002/14651858.CD011975,
4697,14558029,included,10.1002/14651858.CD011975,
4698,2461080,included,10.1002/14651858.CD011975,
4699,1702539,included,10.1002/14651858.CD011975,
4700,11436120,included,10.1002/14651858.CD011975,
4701,7538782,included,10.1002/14651858.CD011975,
4702,8903913,included,10.1002/14651858.CD011975,
4703,9091018,included,10.1002/14651858.CD011975,
4704,16582125,included,10.1002/14651858.CD011975,
4705,9476320,included,10.1002/14651858.CD011975,
4706,17590886,included,10.1002/14651858.CD011975,
4707,9061756,included,10.1002/14651858.CD011975,
4708,19362411,included,10.1002/14651858.CD011975,
4709,15191443,included,10.1002/14651858.CD011975,
4710,10341399,included,10.1002/14651858.CD011975,
4711,12210572,included,10.1002/14651858.CD011975,
4712,10416962,included,10.1002/14651858.CD011975,
4713,17346554,included,10.1002/14651858.CD011975,
4714,1387477,included,10.1002/14651858.CD011975,
4715,16104673,included,10.1002/14651858.CD011975,
4716,15198778,included,10.1002/14651858.CD011975,
4717,14746340,included,10.1002/14651858.CD011975,
4718,12709291,included,10.1002/14651858.CD011975,
4719,7617577,included,10.1002/14651858.CD011975,
4720,14534333,included,10.1002/14651858.CD011975,
4721,16104674,included,10.1002/14651858.CD011975,
4722,15976112,included,10.1002/14651858.CD011975,
4723,19277983,included,10.1002/14651858.CD011975,
4724,22696388,additional,10.1002/14651858.CD011975,
4725,7503590,additional,10.1002/14651858.CD011975,
4726,2447576,additional,10.1002/14651858.CD011975,
4727,1699417,additional,10.1002/14651858.CD011975,
4728,7692430,additional,10.1002/14651858.CD011975,
4729,10546775,additional,10.1002/14651858.CD011975,
4730,14606960,additional,10.1002/14651858.CD011975,305345.0
4731,7647060,excluded,10.1002/14651858.CD011975,
4732,15203574,excluded,10.1002/14651858.CD011975,
4733,10327138,excluded,10.1002/14651858.CD011975,
4734,20876898,excluded,10.1002/14651858.CD011975,
4735,10505009,excluded,10.1002/14651858.CD011975,
4736,19918963,excluded,10.1002/14651858.CD011975,
4737,8284287,excluded,10.1002/14651858.CD011975,
4738,8953641,excluded,10.1002/14651858.CD011975,
4739,8606718,excluded,10.1002/14651858.CD011975,
4740,21793280,excluded,10.1002/14651858.CD011975,
4741,11506458,excluded,10.1002/14651858.CD011975,
4742,21233717,excluded,10.1002/14651858.CD011975,
4743,19886304,excluded,10.1002/14651858.CD011975,
4744,9854718,excluded,10.1002/14651858.CD011975,
4745,15512289,excluded,10.1002/14651858.CD011975,
4746,19772169,excluded,10.1002/14651858.CD011975,
4747,2436476,excluded,10.1002/14651858.CD011975,
4748,11489221,excluded,10.1002/14651858.CD011975,
4749,16757918,excluded,10.1002/14651858.CD011975,
4750,12114910,excluded,10.1002/14651858.CD011975,
4751,16916050,excluded,10.1002/14651858.CD011975,
4752,7485301,excluded,10.1002/14651858.CD011975,
4753,8885729,excluded,10.1002/14651858.CD011975,
4754,9988824,excluded,10.1002/14651858.CD011975,
4755,11967511,excluded,10.1002/14651858.CD011975,
4756,12769200,excluded,10.1002/14651858.CD011975,
4757,17601890,excluded,10.1002/14651858.CD011975,
4758,11432115,excluded,10.1002/14651858.CD011975,
4759,8994246,excluded,10.1002/14651858.CD011975,
4760,8750293,excluded,10.1002/14651858.CD011975,
4761,2971018,excluded,10.1002/14651858.CD011975,
4762,7681977,excluded,10.1002/14651858.CD011975,
4763,1709481,excluded,10.1002/14651858.CD011975,
4764,18306921,excluded,10.1002/14651858.CD011975,
4765,15590454,excluded,10.1002/14651858.CD011975,
4766,9556293,excluded,10.1002/14651858.CD011975,
4767,18417976,excluded,10.1002/14651858.CD011975,
4768,15905286,excluded,10.1002/14651858.CD011975,
4769,7544068,excluded,10.1002/14651858.CD011975,
4770,8706425,excluded,10.1002/14651858.CD011975,
4771,9023136,excluded,10.1002/14651858.CD011975,
4772,9602476,excluded,10.1002/14651858.CD011975,
4773,11180240,excluded,10.1002/14651858.CD011975,
4774,12468159,excluded,10.1002/14651858.CD011975,
4775,12636947,excluded,10.1002/14651858.CD011975,
4776,12642040,excluded,10.1002/14651858.CD011975,
4777,16049988,excluded,10.1002/14651858.CD011975,
4778,16388325,excluded,10.1002/14651858.CD011975,
4779,17826434,excluded,10.1002/14651858.CD011975,
4780,7544898,excluded,10.1002/14651858.CD011975,
4781,9236646,excluded,10.1002/14651858.CD011975,
4782,7528054,excluded,10.1002/14651858.CD011975,
4783,12575025,excluded,10.1002/14651858.CD011975,
4784,15229849,excluded,10.1002/14651858.CD011975,
4785,19106261,excluded,10.1002/14651858.CD011975,
4786,15042005,excluded,10.1002/14651858.CD011975,
4787,12370606,excluded,10.1002/14651858.CD011975,
4788,10210119,excluded,10.1002/14651858.CD011975,
4789,20093902,excluded,10.1002/14651858.CD011975,
4790,2475015,excluded,10.1002/14651858.CD011975,
4791,18999912,excluded,10.1002/14651858.CD011975,
4792,19318154,excluded,10.1002/14651858.CD011975,
4793,20691415,excluded,10.1002/14651858.CD011975,
4794,17867331,excluded,10.1002/14651858.CD011975,
4795,18000942,excluded,10.1002/14651858.CD011975,
4796,12635737,excluded,10.1002/14651858.CD011975,
4797,19173242,excluded,10.1002/14651858.CD011975,
4798,7850598,excluded,10.1002/14651858.CD011975,
4799,9363213,excluded,10.1002/14651858.CD011975,
4800,8575349,excluded,10.1002/14651858.CD011975,
4801,7530490,excluded,10.1002/14651858.CD011975,
4802,2480431,excluded,10.1002/14651858.CD011975,
4803,1694994,excluded,10.1002/14651858.CD011975,
4804,20524903,excluded,10.1002/14651858.CD011975,
4805,11678558,excluded,10.1002/14651858.CD011975,
4806,2968116,excluded,10.1002/14651858.CD011975,
4807,7479592,excluded,10.1002/14651858.CD011975,
4808,12211655,excluded,10.1002/14651858.CD011975,
4809,9706649,excluded,10.1002/14651858.CD011975,
4810,1722478,excluded,10.1002/14651858.CD011975,
4811,17152116,excluded,10.1002/14651858.CD011975,
4812,18377855,excluded,10.1002/14651858.CD011975,
4813,19810614,excluded,10.1002/14651858.CD011975,
4814,10907617,excluded,10.1002/14651858.CD011975,
4815,12124691,excluded,10.1002/14651858.CD011975,
4816,14974113,excluded,10.1002/14651858.CD011975,
4817,18254132,excluded,10.1002/14651858.CD011975,
4818,7677967,excluded,10.1002/14651858.CD011975,
4819,10521822,excluded,10.1002/14651858.CD011975,
4820,14698823,excluded,10.1002/14651858.CD011975,
4821,14981387,excluded,10.1002/14651858.CD011975,
4822,12237660,excluded,10.1002/14651858.CD011975,
4823,21224326,excluded,10.1002/14651858.CD011975,3019239.0
4824,19165756,excluded,10.1002/14651858.CD011975,
4825,19811590,excluded,10.1002/14651858.CD011975,
4826,12001192,excluded,10.1002/14651858.CD011975,
4827,17465398,excluded,10.1002/14651858.CD011975,
4828,18317998,excluded,10.1002/14651858.CD011975,
4829,9031840,excluded,10.1002/14651858.CD011975,
4830,12383528,excluded,10.1002/14651858.CD011975,
4831,16949423,excluded,10.1002/14651858.CD011975,
4832,9618713,excluded,10.1002/14651858.CD011975,
4833,1712100,excluded,10.1002/14651858.CD011975,
4834,7685092,excluded,10.1002/14651858.CD011975,
4835,8953638,excluded,10.1002/14651858.CD011975,
4836,11920904,excluded,10.1002/14651858.CD011975,
4837,2437951,excluded,10.1002/14651858.CD011975,
4838,2447932,excluded,10.1002/14651858.CD011975,
4839,1692234,excluded,10.1002/14651858.CD011975,
4840,8994244,excluded,10.1002/14651858.CD011975,
4841,10416964,excluded,10.1002/14651858.CD011975,
4842,10416963,excluded,10.1002/14651858.CD011975,
4843,2274489,excluded,10.1002/14651858.CD011975,
4844,15448323,excluded,10.1002/14651858.CD011975,
4845,17721915,excluded,10.1002/14651858.CD011975,
4846,9476319,excluded,10.1002/14651858.CD011975,
4847,18337744,excluded,10.1002/14651858.CD011975,
4848,10327142,excluded,10.1002/14651858.CD011975,
4849,11126167,excluded,10.1002/14651858.CD011975,
4850,10360515,excluded,10.1002/14651858.CD011975,
4851,19888042,excluded,10.1002/14651858.CD011975,
4852,11400939,excluded,10.1002/14651858.CD011975,
4853,17616071,excluded,10.1002/14651858.CD011975,
4854,17357344,excluded,10.1002/14651858.CD011975,
4855,17292767,excluded,10.1002/14651858.CD011975,
4856,7524245,excluded,10.1002/14651858.CD011975,
4857,2439909,excluded,10.1002/14651858.CD011975,
4858,2418684,excluded,10.1002/14651858.CD011975,
4859,18615544,excluded,10.1002/14651858.CD011975,
4860,8894623,excluded,10.1002/14651858.CD011975,
4861,8719716,excluded,10.1002/14651858.CD011975,
4862,12521697,excluded,10.1002/14651858.CD011975,
4863,18771987,excluded,10.1002/14651858.CD011975,
4864,9442163,excluded,10.1002/14651858.CD011975,
4865,15043467,excluded,10.1002/14651858.CD011975,
4866,8796802,excluded,10.1002/14651858.CD011975,
4867,17329537,excluded,10.1002/14651858.CD011975,
4868,16163740,excluded,10.1002/14651858.CD011975,
4869,16526003,excluded,10.1002/14651858.CD011975,
4870,9746377,excluded,10.1002/14651858.CD011975,
4871,9207822,excluded,10.1002/14651858.CD011975,
4872,11130099,excluded,10.1002/14651858.CD011975,
4873,19521096,excluded,10.1002/14651858.CD011975,
4874,19248042,excluded,10.1002/14651858.CD011975,
4875,18708189,excluded,10.1002/14651858.CD011975,
4876,19218323,excluded,10.1002/14651858.CD011975,2645848.0
4877,20842178,excluded,10.1002/14651858.CD011975,3039505.0
4878,21074138,excluded,10.1002/14651858.CD011975,
4879,17152117,excluded,10.1002/14651858.CD011975,
4880,9516012,excluded,10.1002/14651858.CD011975,
4881,20721879,excluded,10.1002/14651858.CD011975,
4882,8719150,excluded,10.1002/14651858.CD011975,
4883,19142536,excluded,10.1002/14651858.CD011975,
4884,15557305,excluded,10.1002/14651858.CD011975,
4885,7521964,excluded,10.1002/14651858.CD011975,
4886,18389793,excluded,10.1002/14651858.CD011975,
4887,19778878,excluded,10.1002/14651858.CD011975,
4888,17966607,excluded,10.1002/14651858.CD011975,
4889,19408854,excluded,10.1002/14651858.CD011975,
4890,19365955,excluded,10.1002/14651858.CD011975,
4891,11893436,excluded,10.1002/14651858.CD011975,
4892,20621985,excluded,10.1002/14651858.CD011975,
4893,15262353,excluded,10.1002/14651858.CD011975,
4894,15340255,excluded,10.1002/14651858.CD011975,
4895,16569298,excluded,10.1002/14651858.CD011975,
4896,16710884,excluded,10.1002/14651858.CD011975,
4897,8750292,excluded,10.1002/14651858.CD011975,
4898,11180243,excluded,10.1002/14651858.CD011975,
4899,1379344,excluded,10.1002/14651858.CD011975,
4900,17631477,excluded,10.1002/14651858.CD011975,
4901,8590203,excluded,10.1002/14651858.CD011975,
4902,9793970,excluded,10.1002/14651858.CD011975,
4903,18971619,excluded,10.1002/14651858.CD011975,
4904,20103793,excluded,10.1002/14651858.CD011975,
4905,16390612,excluded,10.1002/14651858.CD011975,
4906,16638584,excluded,10.1002/14651858.CD011975,
4907,7537878,excluded,10.1002/14651858.CD011975,
4908,8645653,excluded,10.1002/14651858.CD011975,
4909,9218949,excluded,10.1002/14651858.CD011975,
4910,17554803,excluded,10.1002/14651858.CD011975,
4911,8751737,excluded,10.1002/14651858.CD011975,
4912,11038452,excluded,10.1002/14651858.CD011975,
4913,12711876,excluded,10.1002/14651858.CD011975,
4914,1494541,excluded,10.1002/14651858.CD011975,
4915,2412442,excluded,10.1002/14651858.CD011975,
4916,2426637,excluded,10.1002/14651858.CD011975,
4917,8179549,excluded,10.1002/14651858.CD011975,
4918,20509149,excluded,10.1002/14651858.CD011975,
4919,20809318,excluded,10.1002/14651858.CD011975,
4920,1375379,excluded,10.1002/14651858.CD011975,
4921,18690004,excluded,10.1002/14651858.CD011975,
4922,10698877,excluded,10.1002/14651858.CD011975,
4923,1717638,excluded,10.1002/14651858.CD011975,
4924,10493028,excluded,10.1002/14651858.CD011975,
4925,9397608,excluded,10.1002/14651858.CD011975,
4926,9849008,excluded,10.1002/14651858.CD011975,
4927,10418204,excluded,10.1002/14651858.CD011975,
4928,18067809,excluded,10.1002/14651858.CD011975,
4929,12575012,excluded,10.1002/14651858.CD011975,
4930,17960787,excluded,10.1002/14651858.CD011975,
4931,17960786,excluded,10.1002/14651858.CD011975,
4932,15343592,excluded,10.1002/14651858.CD011975,
4933,12615827,excluded,10.1002/14651858.CD011975,
4934,15736183,excluded,10.1002/14651858.CD011975,
4935,14698332,excluded,10.1002/14651858.CD011975,
4936,18946935,excluded,10.1002/14651858.CD011975,
4937,7508624,excluded,10.1002/14651858.CD011975,
4938,15503275,excluded,10.1002/14651858.CD011975,
4939,15493716,excluded,10.1002/14651858.CD011975,
4940,9031839,excluded,10.1002/14651858.CD011975,
4941,21111660,excluded,10.1002/14651858.CD011975,
4942,21504413,excluded,10.1002/14651858.CD011975,
4943,1721715,excluded,10.1002/14651858.CD011975,
4944,8420319,excluded,10.1002/14651858.CD011975,
4945,10376859,excluded,10.1002/14651858.CD011975,
4946,17584747,excluded,10.1002/14651858.CD011975,
4947,9654169,excluded,10.1002/14651858.CD011975,
4948,11393125,excluded,10.1002/14651858.CD011975,
4949,17186563,excluded,10.1002/14651858.CD011975,
4950,16394033,excluded,10.1002/14651858.CD011975,
4951,17590888,excluded,10.1002/14651858.CD011975,
4952,19039823,excluded,10.1002/14651858.CD011975,
4953,17629161,excluded,10.1002/14651858.CD011975,
4954,19546758,excluded,10.1002/14651858.CD011975,
4955,10150964,excluded,10.1002/14651858.CD011975,
4956,15148450,excluded,10.1002/14651858.CD011975,
4957,7485343,excluded,10.1002/14651858.CD011975,
4958,7534448,excluded,10.1002/14651858.CD011975,
4959,9467810,excluded,10.1002/14651858.CD011975,
4960,18677711,excluded,10.1002/14651858.CD011975,
4961,18405480,excluded,10.1002/14651858.CD011975,
4962,11373844,excluded,10.1002/14651858.CD011975,
4963,16231402,excluded,10.1002/14651858.CD011975,
4964,16601476,excluded,10.1002/14651858.CD011975,
4965,8905893,excluded,10.1002/14651858.CD011975,
4966,9061761,excluded,10.1002/14651858.CD011975,
4967,9450880,excluded,10.1002/14651858.CD011975,
4968,8623793,excluded,10.1002/14651858.CD011975,
4969,16049986,excluded,10.1002/14651858.CD011975,
4970,17492748,excluded,10.1002/14651858.CD011975,
4971,7685088,excluded,10.1002/14651858.CD011975,
4972,9652180,excluded,10.1002/14651858.CD011975,
4973,12948096,excluded,10.1002/14651858.CD011975,
4974,16752438,excluded,10.1002/14651858.CD011975,
4975,16892462,excluded,10.1002/14651858.CD011975,
4976,9467806,excluded,10.1002/14651858.CD011975,
4977,9664604,excluded,10.1002/14651858.CD011975,
4978,10438437,excluded,10.1002/14651858.CD011975,
4979,10360516,excluded,10.1002/14651858.CD011975,
4980,10861714,excluded,10.1002/14651858.CD011975,
4981,11536266,excluded,10.1002/14651858.CD011975,
4982,8849760,excluded,10.1002/14651858.CD011975,
4983,9578511,excluded,10.1002/14651858.CD011975,
4984,17583232,excluded,10.1002/14651858.CD011975,
4985,15824504,excluded,10.1002/14651858.CD011975,
4986,16354992,excluded,10.1002/14651858.CD011975,
4987,8239901,excluded,10.1002/14651858.CD011975,
4988,10682475,excluded,10.1002/14651858.CD011975,
4989,11477806,excluded,10.1002/14651858.CD011975,
4990,20155783,excluded,10.1002/14651858.CD011975,
4991,9639764,excluded,10.1002/14651858.CD011975,
4992,11425838,excluded,10.1002/14651858.CD011975,
4993,12478640,excluded,10.1002/14651858.CD011975,
4994,2436735,excluded,10.1002/14651858.CD011975,
4995,12905710,excluded,10.1002/14651858.CD011975,
4996,20335129,excluded,10.1002/14651858.CD011975,
4997,2464931,excluded,10.1002/14651858.CD011975,
4998,18946222,excluded,10.1002/14651858.CD011975,
4999,1701526,excluded,10.1002/14651858.CD011975,
5000,7519773,excluded,10.1002/14651858.CD011975,
5001,9178313,excluded,10.1002/14651858.CD011975,
5002,20440734,excluded,10.1002/14651858.CD011975,
5003,1699417,excluded,10.1002/14651858.CD011975,
5004,7514291,excluded,10.1002/14651858.CD011975,
5005,8623786,excluded,10.1002/14651858.CD011975,
5006,14672489,excluded,10.1002/14651858.CD011975,
5007,20088400,excluded,10.1002/14651858.CD011975,
5008,11694739,excluded,10.1002/14651858.CD011975,
5009,18642566,excluded,10.1002/14651858.CD011975,
5010,11278220,excluded,10.1002/14651858.CD011975,
5011,11360284,excluded,10.1002/14651858.CD011975,
5012,11925409,excluded,10.1002/14651858.CD011975,
5013,14974121,excluded,10.1002/14651858.CD011975,
5014,16231324,excluded,10.1002/14651858.CD011975,
5015,8796771,excluded,10.1002/14651858.CD011975,
5016,11901067,excluded,10.1002/14651858.CD011975,
5017,6201071,excluded,10.1002/14651858.CD011975,
5018,16240256,excluded,10.1002/14651858.CD011975,
5019,19085755,excluded,10.1002/14651858.CD011975,
5020,11440550,excluded,10.1002/14651858.CD011975,
5021,11896942,excluded,10.1002/14651858.CD011975,
5022,10426620,excluded,10.1002/14651858.CD011975,
5023,1710067,excluded,10.1002/14651858.CD011975,
5024,2475017,excluded,10.1002/14651858.CD011975,
5025,8823604,excluded,10.1002/14651858.CD011975,
5026,12491624,excluded,10.1002/14651858.CD011975,
5027,18264956,excluded,10.1002/14651858.CD011975,
5028,19416569,excluded,10.1002/14651858.CD011975,
5029,20063262,excluded,10.1002/14651858.CD011975,
5030,9813422,excluded,10.1002/14651858.CD011975,
5031,10962045,excluded,10.1002/14651858.CD011975,
5032,7518896,excluded,10.1002/14651858.CD011975,
5033,18318000,excluded,10.1002/14651858.CD011975,
5034,7971765,excluded,10.1002/14651858.CD011975,
5035,9031838,excluded,10.1002/14651858.CD011975,
5036,10589070,excluded,10.1002/14651858.CD011975,
5037,12424764,excluded,10.1002/14651858.CD011975,
5038,12378579,excluded,10.1002/14651858.CD011975,
5039,14691995,excluded,10.1002/14651858.CD011975,
5040,12169818,excluded,10.1002/14651858.CD011975,
5041,11019603,excluded,10.1002/14651858.CD011975,
5042,2424639,excluded,10.1002/14651858.CD011975,
5043,2151560,excluded,10.1002/14651858.CD011975,
5044,19694365,excluded,10.1002/14651858.CD011975,
5045,19264068,excluded,10.1002/14651858.CD011975,
5046,8994247,excluded,10.1002/14651858.CD011975,
5047,8821849,excluded,10.1002/14651858.CD011975,
5048,15161720,excluded,10.1002/14651858.CD011975,
5049,1503647,excluded,10.1002/14651858.CD011975,
5050,15295343,excluded,10.1002/14651858.CD011975,
5051,15844559,excluded,10.1002/14651858.CD011975,
5052,16149258,excluded,10.1002/14651858.CD011975,
5053,16363364,excluded,10.1002/14651858.CD011975,
5054,16018135,excluded,10.1002/14651858.CD011975,
5055,16013176,excluded,10.1002/14651858.CD011975,
5056,11730770,excluded,10.1002/14651858.CD011975,
5057,11920889,excluded,10.1002/14651858.CD011975,
5058,12842057,excluded,10.1002/14651858.CD011975,
5059,9197882,excluded,10.1002/14651858.CD011975,
5060,1689225,excluded,10.1002/14651858.CD011975,
5061,1438070,excluded,10.1002/14651858.CD011975,
5062,17853714,excluded,10.1002/14651858.CD011975,
5063,9409857,excluded,10.1002/14651858.CD011975,
5064,9052584,excluded,10.1002/14651858.CD011975,
5065,15572481,excluded,10.1002/14651858.CD011975,
5066,17904959,excluded,10.1002/14651858.CD011975,
5067,18771983,excluded,10.1002/14651858.CD011975,
5068,19582701,excluded,10.1002/14651858.CD011975,
5069,18688793,excluded,10.1002/14651858.CD011975,
5070,10589060,excluded,10.1002/14651858.CD011975,
5071,17518423,excluded,10.1002/14651858.CD011975,
5072,2467833,excluded,10.1002/14651858.CD011975,
5073,8878280,excluded,10.1002/14651858.CD011975,
5074,9793980,excluded,10.1002/14651858.CD011975,
5075,11152330,excluded,10.1002/14651858.CD011975,
5076,12210583,excluded,10.1002/14651858.CD011975,
5077,20708518,excluded,10.1002/14651858.CD011975,
5078,17803259,excluded,10.1002/14651858.CD011975,
5079,9866951,excluded,10.1002/14651858.CD011975,
5080,2467563,excluded,10.1002/14651858.CD011975,
5081,7682315,excluded,10.1002/14651858.CD011975,
5082,7514290,excluded,10.1002/14651858.CD011975,
5083,8861045,excluded,10.1002/14651858.CD011975,
5084,15961547,excluded,10.1002/14651858.CD011975,
5085,11728495,excluded,10.1002/14651858.CD011975,
5086,8058241,excluded,10.1002/14651858.CD011975,
5087,7540431,excluded,10.1002/14651858.CD011975,
5088,18417980,excluded,10.1002/14651858.CD011975,
5089,17631833,excluded,10.1002/14651858.CD011975,
5090,11844168,excluded,10.1002/14651858.CD011975,
5091,15816008,excluded,10.1002/14651858.CD011975,
5092,10916570,excluded,10.1002/14651858.CD011975,
5093,11870138,excluded,10.1002/14651858.CD011975,
5094,9801929,excluded,10.1002/14651858.CD011975,
5095,18666090,excluded,10.1002/14651858.CD011975,
5096,10730073,excluded,10.1002/14651858.CD011975,
5097,2531546,excluded,10.1002/14651858.CD011975,
5098,1379701,excluded,10.1002/14651858.CD011975,
5099,18761859,excluded,10.1002/14651858.CD011975,
5100,14620889,excluded,10.1002/14651858.CD011975,
5101,15458882,excluded,10.1002/14651858.CD011975,
5102,8537858,excluded,10.1002/14651858.CD011975,
5103,19285649,excluded,10.1002/14651858.CD011975,
5104,12378577,excluded,10.1002/14651858.CD011975,
5105,14723746,excluded,10.1002/14651858.CD011975,
5106,9688417,excluded,10.1002/14651858.CD011975,
5107,10719325,excluded,10.1002/14651858.CD011975,
5108,11821299,excluded,10.1002/14651858.CD011975,
5109,15027009,excluded,10.1002/14651858.CD011975,
5110,9572446,excluded,10.1002/14651858.CD011975,
5111,2151180,excluded,10.1002/14651858.CD011975,
5112,9166801,excluded,10.1002/14651858.CD011975,
5113,18768535,excluded,10.1002/14651858.CD011975,
5114,8821850,excluded,10.1002/14651858.CD011975,
5115,15791658,excluded,10.1002/14651858.CD011975,
5116,7612531,excluded,10.1002/14651858.CD011975,
5117,1713290,excluded,10.1002/14651858.CD011975,
5118,12868091,excluded,10.1002/14651858.CD011975,
5119,9086517,excluded,10.1002/14651858.CD011975,
5120,8623792,excluded,10.1002/14651858.CD011975,
5121,9987687,excluded,10.1002/14651858.CD011975,
5122,16723105,excluded,10.1002/14651858.CD011975,
5123,12378572,excluded,10.1002/14651858.CD011975,
5124,1377388,excluded,10.1002/14651858.CD011975,
5125,11494290,excluded,10.1002/14651858.CD011975,
5126,14618657,excluded,10.1002/14651858.CD011975,
5127,19424993,excluded,10.1002/14651858.CD011975,
5128,18800579,excluded,10.1002/14651858.CD011975,
5129,19062506,excluded,10.1002/14651858.CD011975,
5130,9369838,excluded,10.1002/14651858.CD011975,
5131,11844204,excluded,10.1002/14651858.CD011975,
5132,9351405,excluded,10.1002/14651858.CD011975,
5133,15912479,excluded,10.1002/14651858.CD011975,
5134,8968237,excluded,10.1002/14651858.CD011975,
5135,8372077,excluded,10.1002/14651858.CD011975,
5136,19180631,excluded,10.1002/14651858.CD011975,
5137,17042034,excluded,10.1002/14651858.CD011975,
5138,17342500,excluded,10.1002/14651858.CD011975,
5139,17333228,excluded,10.1002/14651858.CD011975,
5140,17342495,excluded,10.1002/14651858.CD011975,
5141,18626869,excluded,10.1002/14651858.CD011975,
5142,18818502,excluded,10.1002/14651858.CD011975,
5143,18729035,excluded,10.1002/14651858.CD011975,
5144,19495781,excluded,10.1002/14651858.CD011975,
5145,9556045,excluded,10.1002/14651858.CD011975,
5146,7677679,excluded,10.1002/14651858.CD011975,
5147,8529948,excluded,10.1002/14651858.CD011975,
5148,12575027,excluded,10.1002/14651858.CD011975,
5149,2470844,excluded,10.1002/14651858.CD011975,
5150,12913867,excluded,10.1002/14651858.CD011975,
5151,18382966,excluded,10.1002/14651858.CD011975,
5152,2428249,excluded,10.1002/14651858.CD011975,
5153,10426638,excluded,10.1002/14651858.CD011975,
5154,11209176,excluded,10.1002/14651858.CD011975,
5155,8579773,excluded,10.1002/14651858.CD011975,
5156,10204206,excluded,10.1002/14651858.CD011975,
5157,16601335,excluded,10.1002/14651858.CD011975,
5158,9790381,excluded,10.1002/14651858.CD011975,
5159,12858295,excluded,10.1002/14651858.CD011975,
